Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Nitro lookbook id (product.metafields.nitro_lookbook.lookbook_product),Hide from Search (product.metafields.seo.hidden),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
t-shirt-gildan-64000-us-pod,,,,,,,,,beige,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,27,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,beige,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,28,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,beige,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,29,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,beige,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,beige,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,beige,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,white,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,white,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,white,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,white,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,white,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,white,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,white,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,white,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-pink,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-pink,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-pink,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-pink,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-pink,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-pink,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-pink,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-pink,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-blue,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-blue,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-blue,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-blue,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-blue,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-blue,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-blue,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,light-blue,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,dark-heather,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,dark-heather,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,dark-heather,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,dark-heather,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,dark-heather,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,dark-heather,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,dark-heather,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,dark-heather,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,charcoal,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,charcoal,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,charcoal,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,charcoal,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,charcoal,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,charcoal,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,charcoal,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,charcoal,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21586_source_1656652707.jpg?v=1734604249,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,forest-green,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,forest-green,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,forest-green,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,forest-green,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,forest-green,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,forest-green,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,forest-green,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,forest-green,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23575_source_1656652670_1.jpg?v=1734927409,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,military-green,,,s,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,military-green,,,m,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,military-green,,,l,,,,,,300.0,,0,deny,manual,5.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,military-green,,,xl,,,,,,300.0,,0,deny,manual,8.90,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,military-green,,,xxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,military-green,,,xxxl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,military-green,,,4xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-pod,,,,,,,,,military-green,,,5xl,,,,,,300.0,,0,deny,manual,10.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/23594_source_1656652704.jpg?v=1735120965,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,T-Shirt Gildan 64000 / 5000 (US) - Embroidery,"<ul>
<li>100% of our fabric cutting scraps are recycled into fiber and used in new products</li>
<li>33% of the energy used to manufacture our products comes from renewable resources</li>
<li>Proudly using 100% US Cotton that is sustainably grown and ethically harvested.</li>
<li>1.59cm rib collar</li>
<li>Double-needle sleeve and bottom hems</li>
<li>Tear away neck label</li>
<li>High stitch density for smoother printing surface</li>
<li>Modern classic fit tubular body</li>
<li>Soft ring spun fabric</li>
<li>Taped neck and shoulders</li>
<li>Fiber content varies by colour, see colour list for exceptions</li>
</ul>
<!---->",Eco Print,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Color,black,product.metafields.shopify.color-pattern,Size,s,product.metafields.shopify.size,,,,,300.0,,-2,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_7f87094d-c4e9-40ae-a845-29bfaace5474.jpg?v=1724210360,1,"",false,,,,,,,,,,,,,,,,adults,,black; gray; navy; beige; white; light-pink; light-blue; dark-heather; charcoal; forest-green; military-green; royal,cotton,crew,s; m; l; xl; xxl; xxxl; 4xl; 5xl,short,unisex,medium,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,true,,,true,,,true,,,active
t-shirt-gildan-64000-us-emb,,,,,,,,,black,,,m,,,,,,300.0,,-3,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sand_7cc8ea21-88a8-473c-b90d-cac11f94b00b.jpg?v=1724210359,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,black,,,l,,,,,,300.0,,-2,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightPink.jpg?v=1724210359,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,black,,,xl,,,,,,300.0,,-3,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,black,,,xxl,,,,,,300.0,,-1,deny,manual,11.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/DarkHeather.jpg?v=1724210359,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,black,,,xxxl,,,,,,300.0,,0,deny,manual,12.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightBlue.jpg?v=1724210359,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,black,,,4xl,,,,,,300.0,,-1,deny,manual,13.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Navy_5d363683-7417-4429-ab4d-629f80561283.jpg?v=1724210359,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,black,,,5xl,,,,,,300.0,,0,deny,manual,14.50,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_952cf86e-8252-47a5-81c5-e92982dd8a32.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,gray,,,s,,,,,,300.0,,-1,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21511_source_1656652705.jpg?v=1724212123,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,gray,,,m,,,,,,300.0,,-2,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21556_source_1656652709.jpg?v=1724212124,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
t-shirt-gildan-64000-us-emb,,,,,,,,,gray,,,l,,,,,,300.0,,-2,deny,manual,8.90,,true,false,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/21569_source_1656652699.jpg?v=1724212123,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Sp.Grey_bb7afb60-3d64-46a8-a3d6-012af4a018da.jpg?v=1724210359,kg,,,,,,,,,,,,
